"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"183","RT @CMArzamendiA: #hackathonposadas #hoy yoga. https://t.co/97zf6b0prR",FALSE,0,NA,2017-05-28 17:45:29,FALSE,NA,"868885956513992704",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Walter210692",6,TRUE,FALSE,NA,NA
"184","@Terrobesa  tiene que terminar el moqups de la aplicación ... #hackathonposadas https://t.co/ehk5P87nup",FALSE,1,"Terrobesa",2017-05-28 17:41:45,FALSE,NA,"868885016755007488","342451841","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sandovalgus",0,FALSE,FALSE,NA,NA
"185","#hackathonposadas #hoy yoga. https://t.co/97zf6b0prR",FALSE,7,NA,2017-05-28 17:36:39,FALSE,NA,"868883733805494273",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CMArzamendiA",6,FALSE,FALSE,NA,NA
"186","RT @economisiones: #hackathonposadas más de 170 desarrolladores tecnológicos buscan soluciones para Posadas https://t.co/8ONK148neo https:/…",FALSE,0,NA,2017-05-28 17:20:02,FALSE,NA,"868879548636639234",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Micaela41105508",4,TRUE,FALSE,NA,NA
"187","RT @CMArzamendiA: #HackathonPosadas : Equipos desarrollando sus prototipos de innovación #HOY 4:37hs. @losadajoaquin @pepivillalba https://…",FALSE,0,NA,2017-05-28 17:16:43,FALSE,NA,"868878715685621760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kasandrads14",15,TRUE,FALSE,NA,NA
"188","Nos estamos acercando al final y los premios ya se hacen ver #hackathonposadas https://t.co/xJfXTKRPBm",FALSE,0,NA,2017-05-28 16:44:19,FALSE,NA,"868870560675221506",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","posadastech",0,FALSE,FALSE,NA,NA
"189","RT @economisiones: #hackathonposadas más de 170 desarrolladores tecnológicos buscan soluciones para Posadas https://t.co/8ONK148neo https:/…",FALSE,0,NA,2017-05-28 16:33:25,FALSE,NA,"868867819160690688",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GustavoMelnik",4,TRUE,FALSE,NA,NA
"190","#hackathonposadas hay equipo... último día y Raúl sin Instagram @ Universidad Católica de las… https://t.co/hceHrd4LJ6",FALSE,0,NA,2017-05-28 16:25:29,FALSE,NA,"868865820943945728",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","matudelatower",1,FALSE,FALSE,"-55.93893076","-27.35557474"
"191","RT @economisiones: #hackathonposadas más de 170 desarrolladores tecnológicos buscan soluciones para Posadas https://t.co/8ONK148neo https:/…",FALSE,0,NA,2017-05-28 15:47:42,FALSE,NA,"868856312423120896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","citvillaurquiza",4,TRUE,FALSE,NA,NA
"192","RT @economisiones: #hackathonposadas más de 170 desarrolladores tecnológicos buscan soluciones para Posadas https://t.co/8ONK148neo https:/…",FALSE,0,NA,2017-05-28 15:30:09,FALSE,NA,"868851897456877570",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","losadajoaquin",4,TRUE,FALSE,NA,NA
"193","RT @soymotta: Los equipos no paran de desarrollar soluciones para la Ciudad en la #hackathonposadas .
¡Aplausos al esfuerzo y la dedicación…",FALSE,0,NA,2017-05-28 14:38:47,FALSE,NA,"868838969106210821",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hudemaEstela",5,TRUE,FALSE,NA,NA
"194","RT @CMArzamendiA: #HackathonPosadas : Equipos desarrollando sus prototipos de innovación #HOY 4:37hs. @losadajoaquin @pepivillalba https://…",FALSE,0,NA,2017-05-28 14:20:11,FALSE,NA,"868834290460762112",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lisilvero",15,TRUE,FALSE,NA,NA
"195","#HackathonPosadas Innovación Ciudadana @muniposadas https://t.co/pU7gYnqn36",FALSE,5,NA,2017-05-28 14:04:12,FALSE,NA,"868830265946329091",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tamagodoy",1,FALSE,FALSE,NA,NA
"196","RT @posadastech: Estas imágenes son un resumen de las primeras horas del evento #HackathonPosadas, compartilas o dale #RT! https://t.co/B9R…",FALSE,0,NA,2017-05-28 13:52:07,FALSE,NA,"868827225201807361",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Terrobesa",9,TRUE,FALSE,NA,NA
"197","RT @posadastech: Buen día #Posadas !! #HackathonPosadas https://t.co/YFmrRHhgSM",FALSE,0,NA,2017-05-28 13:51:56,FALSE,NA,"868827180452675584",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Terrobesa",8,TRUE,FALSE,NA,NA
"198","RT @CMArzamendiA: #HackathonPosadas : Equipos desarrollando sus prototipos de innovación #HOY 4:37hs. @losadajoaquin @pepivillalba https://…",FALSE,0,NA,2017-05-28 13:43:47,FALSE,NA,"868825129836523522",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TelmoOrlando",15,TRUE,FALSE,NA,NA
"199","RT @CMArzamendiA: #HackathonPosadas : Equipos desarrollando sus prototipos de innovación #HOY 4:37hs. @losadajoaquin @pepivillalba https://…",FALSE,0,NA,2017-05-28 13:39:28,FALSE,NA,"868824042379280384",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nuevaalternati1",15,TRUE,FALSE,NA,NA
"200","RT @sandovalgus: No es un #hackathon si a nadie se le rompe un termo #hackathonposadas",FALSE,0,NA,2017-05-28 13:33:19,FALSE,NA,"868822496828678144",NA,"<a href=""http://www.ehwiederbeste.de"" rel=""nofollow"">EhWiederBeste</a>","BSBot01",1,TRUE,FALSE,NA,NA
"201","No es un #hackathon si a nadie se le rompe un termo #hackathonposadas",FALSE,2,NA,2017-05-28 13:30:33,FALSE,NA,"868821797898264577",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sandovalgus",1,FALSE,FALSE,NA,NA
"202","Hoy se exponen los proyectos de los grupos de la #HackathonPosadas, los invitamos a todos los inscriptos!… https://t.co/e2k0NjFBvl",FALSE,1,NA,2017-05-28 13:19:34,TRUE,NA,"868819036871806976",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","posadastech",0,FALSE,FALSE,NA,NA
"203","RT @CMArzamendiA: #HackathonPosadas : Equipos desarrollando sus prototipos de innovación #HOY 4:37hs. @losadajoaquin @pepivillalba https://…",FALSE,0,NA,2017-05-28 12:40:55,FALSE,NA,"868809307864870912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JYMorello",15,TRUE,FALSE,NA,NA
"204","#hackathonposadas Buen dia mortales... tamoactivo https://t.co/uAwCa3do1n",FALSE,0,NA,2017-05-28 12:34:01,FALSE,NA,"868807570777092097",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","matudelatower",0,FALSE,FALSE,NA,NA
"205","RT @CMArzamendiA: #HackathonPosadas : Equipos desarrollando sus prototipos de innovación #HOY 4:37hs. @losadajoaquin @pepivillalba https://…",FALSE,0,NA,2017-05-28 12:28:06,FALSE,NA,"868806083615313924",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cynmarquez12",15,TRUE,FALSE,NA,NA
"206","RT @CMArzamendiA: #HackathonPosadas : Equipos desarrollando sus prototipos de innovación #HOY 4:37hs. @losadajoaquin @pepivillalba https://…",FALSE,0,NA,2017-05-28 12:27:54,FALSE,NA,"868806032193146880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nicogodoy1205",15,TRUE,FALSE,NA,NA
"207","RT @CMArzamendiA: #HackathonPosadas : Equipos desarrollando sus prototipos de innovación #HOY 4:37hs. @losadajoaquin @pepivillalba https://…",FALSE,0,NA,2017-05-28 12:27:43,FALSE,NA,"868805986122960896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","emmaruiz531",15,TRUE,FALSE,NA,NA
